Price,Levy,Manufacturer,Category,Leather interior,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Airbags,Turbo,Age,Category_encoded,GearBox_encoded,Manufacturer_encoded,Drive_4x4,Drive_Front,Drive_Rear
37984,765.0,SSANGYONG,Jeep,1,2.0,147366,4.0,Automatic,Front,4,0,10,7,3,5,False,True,False
3400,836.5,SUBARU,Goods wagon,0,2.0,1000,4.0,Manual,4x4,4,0,25,1,1,2,True,False,False
13956,475.0,FIAT,Hatchback,1,1.4,180800,4.0,Automatic,Front,6,0,14,2,3,2,False,True,False
25816,934.0,NISSAN,Sedan,0,2.5,145000,4.0,Automatic,Front,10,0,10,3,3,2,False,True,False
16465,552.0,TOYOTA,Hatchback,0,1.5,129788,4.0,Variator,Front,0,0,13,2,2,3,False,True,False
28241,642.0,HYUNDAI,Jeep,1,2.0,162300,4.0,Automatic,Front,4,0,13,7,3,4,False,True,False
2587,530.0,FORD,Sedan,1,1.6,209602,4.0,Automatic,Front,12,0,12,3,3,3,False,True,False
3058,919.0,BMW,Sedan,1,3.0,218429,6.0,Automatic,4x4,12,0,13,3,3,3,True,False,False
13438,584.0,CHEVROLET,Sedan,1,1.8,149621,4.0,Automatic,Front,4,0,11,3,3,3,False,True,False
28328,639.0,HYUNDAI,Jeep,1,2.0,138451,4.0,Automatic,Front,4,0,11,7,3,4,False,True,False
10663,764.0,NISSAN,Jeep,0,2.0,290000,4.0,Automatic,4x4,4,0,25,7,3,2,True,False,False
21953,640.0,SSANGYONG,Jeep,1,2.0,81025,4.0,Automatic,Front,4,0,12,7,3,5,False,True,False
40983,730.0,SSANGYONG,Jeep,1,1.6,26757,4.0,Automatic,Front,4,0,9,7,3,5,False,True,False
26814,781.0,VOLKSWAGEN,Sedan,0,1.4,6380,4.0,Automatic,Front,8,0,7,3,3,2,False,True,False
47076,87.0,SSANGYONG,Jeep,1,0.0,73968,4.0,Automatic,Front,4,0,9,7,3,5,False,True,False
24000,919.0,BMW,Jeep,1,3.0,147718,12.0,Automatic,4x4,12,1,13,7,3,3,True,False,False
24462,777.0,TOYOTA,Sedan,1,2.5,74000,4.0,Tiptronic,Front,0,0,11,3,4,3,False,True,False
20071,345.0,TOYOTA,Hatchback,0,1.5,131200,4.0,Automatic,Front,6,0,9,2,3,3,False,True,False
31988,1292.0,LAND ROVER,Jeep,1,3.0,190330,6.0,Automatic,4x4,12,0,9,7,3,4,True,False,False
23935,640.0,HYUNDAI,Jeep,1,2.0,170062,4.0,Automatic,Front,4,0,12,7,3,4,False,True,False
10976,639.0,FORD,Sedan,0,2.0,54000,4.0,Automatic,Front,4,0,11,3,3,3,False,True,False
9408,552.0,HONDA,Hatchback,0,1.5,140000,4.0,Variator,Front,4,0,19,2,2,2,False,True,False
10349,915.0,BMW,Jeep,1,3.0,0,6.0,Automatic,4x4,0,0,11,7,3,3,True,False,False
25387,595.0,HONDA,Hatchback,1,1.5,87573,4.0,Automatic,Front,4,0,10,2,3,2,False,True,False
8154,872.0,BMW,Sedan,0,2.2,217777,6.0,Tiptronic,Rear,4,0,23,3,4,3,False,False,True
14113,1104.0,MERCEDES-BENZ,Coupe,1,3.0,111000,6.0,Tiptronic,Rear,6,0,20,4,4,3,False,False,True
9095,784.0,HONDA,Sedan,0,1.5,148000,4.0,Variator,Front,2,0,20,3,2,2,False,True,False
11917,1493.0,LEXUS,Jeep,1,3.5,59858,6.0,Automatic,Front,12,0,9,7,3,3,False,True,False
11920,552.0,HONDA,Hatchback,0,1.5,147290,4.0,Automatic,Front,4,0,17,2,3,2,False,True,False
6899,764.0,SUBARU,Jeep,0,2.0,165339,4.0,Automatic,4x4,2,1,25,7,3,2,True,False,False
9314,893.0,HYUNDAI,Hatchback,1,1.6,62337,4.0,Automatic,Front,4,0,17,2,3,4,False,True,False
5488,790.0,DAEWOO,Sedan,1,1.6,112282,4.0,Automatic,Front,4,0,16,3,3,1,False,True,False
3450,475.0,FIAT,Jeep,1,1.4,108626,4.0,Automatic,Front,12,0,13,7,3,2,False,True,False
30420,781.0,TOYOTA,Sedan,1,2.5,75000,4.0,Tiptronic,Front,12,0,13,3,4,3,False,True,False
24462,777.0,TOYOTA,Sedan,1,2.5,108000,4.0,Tiptronic,Front,10,0,11,3,4,3,False,True,False
9408,919.0,FORD,Jeep,1,3.0,175430,6.0,Automatic,Front,2,0,24,7,3,3,False,True,False
17562,779.0,TOYOTA,Sedan,1,2.5,90000,4.0,Automatic,Front,12,0,12,3,3,3,False,True,False
12544,779.0,BMW,Sedan,1,2.5,25000,6.0,Tiptronic,Rear,0,0,22,3,4,3,False,False,True
2195,1086.0,DODGE,Sedan,1,3.6,198979,6.0,Automatic,Front,12,0,13,3,3,2,False,True,False
2509,1099.0,AUDI,Universal,1,2.7,0,6.0,Tiptronic,4x4,8,1,21,6,4,3,True,False,False
10506,475.0,FIAT,Hatchback,1,1.4,110000,4.0,Manual,Front,12,0,13,2,1,2,False,True,False
48610,1172.0,MERCEDES-BENZ,Sedan,1,3.5,117700,6.0,Tiptronic,4x4,8,0,11,3,4,3,True,False,False
25889,528.0,HYUNDAI,Sedan,1,1.6,147966,4.0,Automatic,Front,4,0,11,3,3,4,False,True,False
5959,638.0,DAIHATSU,Hatchback,0,0.7,71000,3.0,Automatic,Front,4,0,13,2,3,1,False,True,False
13485,843.0,TOYOTA,Hatchback,0,1.5,212000,4.0,Variator,Front,8,0,17,2,2,3,False,True,False
5000,629.0,CITROEN,Sedan,0,1.6,0,4.0,Manual,Front,4,0,19,3,1,2,False,True,False
16894,836.0,SSANGYONG,Jeep,1,2.0,125005,4.0,Automatic,Front,4,0,15,7,3,5,False,True,False
17227,730.0,HYUNDAI,Sedan,1,1.6,49068,4.0,Automatic,Front,4,0,9,3,3,4,False,True,False
3300,770.0,VAZ,Jeep,0,1.7,10000,4.0,Manual,4x4,0,0,26,7,1,1,True,False,False
10036,836.0,BMW,Coupe,0,2.0,164000,4.0,Automatic,Rear,6,0,24,4,3,3,False,False,True
6115,1236.0,HONDA,Hatchback,0,1.3,158000,4.0,Automatic,Front,8,0,14,2,3,2,False,True,False
22580,1356.0,NISSAN,Universal,1,1.6,84000,4.0,Automatic,Front,6,1,13,6,3,2,False,True,False
11143,583.0,HYUNDAI,Sedan,1,1.6,70560,4.0,Automatic,Front,4,0,14,3,3,4,False,True,False
17876,1018.0,BMW,Sedan,1,3.0,280000,6.0,Tiptronic,4x4,12,0,17,3,4,3,True,False,False
43576,730.0,SSANGYONG,Jeep,1,1.6,59197,4.0,Automatic,Front,4,0,9,7,3,5,False,True,False
11422,790.0,HYUNDAI,Sedan,1,1.6,133207,4.0,Automatic,Front,4,0,16,3,3,4,False,True,False
34108,777.0,HYUNDAI,Minivan,1,2.5,97010,4.0,Automatic,Front,4,0,11,9,3,4,False,True,False
37006,765.0,BMW,Sedan,1,2.0,54000,4.0,Tiptronic,Rear,12,1,11,3,4,3,False,False,True
10820,1516.0,MERCEDES-BENZ,Sedan,1,1.8,197657,4.0,Manual,Rear,6,1,21,3,1,3,False,False,True
3600,724.0,VAZ,Sedan,1,1.7,64098,4.0,Manual,Rear,4,0,15,3,1,1,False,False,True
11290,891.0,HYUNDAI,Sedan,1,2.0,292837,4.0,Automatic,Front,4,0,9,3,3,4,False,True,False
16621,475.0,CHEVROLET,Sedan,0,1.4,100000,4.0,Automatic,Front,8,0,13,3,3,3,False,True,False
2430,919.0,MERCEDES-BENZ,Jeep,1,3.0,221312,6.0,Automatic,4x4,12,0,13,7,3,3,True,False,False
12720,586.0,CHEVROLET,Sedan,1,1.8,163063,4.0,Automatic,Front,4,0,13,3,3,3,False,True,False
7840,1124.5,NISSAN,Goods wagon,0,2.2,300000,2.0,Manual,Rear,3,0,21,1,1,2,False,False,True
9095,1528.0,TOYOTA,Sedan,1,2.4,369600,4.0,Tiptronic,Rear,12,0,18,3,4,3,False,False,True
15718,687.0,HYUNDAI,Sedan,1,1.6,115528,4.0,Automatic,Front,4,0,15,3,3,4,False,True,False
6272,1018.0,BMW,Jeep,1,3.0,213195,6.0,Automatic,4x4,12,0,14,7,3,3,True,False,False
43134,1018.0,JEEP,Jeep,1,3.0,132255,4.0,Automatic,Front,4,0,14,7,3,5,False,True,False
18531,583.0,HYUNDAI,Sedan,1,1.6,163693,4.0,Automatic,Front,4,0,14,3,3,4,False,True,False
21395,629.0,HYUNDAI,Hatchback,1,1.6,170000,4.0,Automatic,Front,4,0,10,2,3,4,False,True,False
16894,642.0,CHEVROLET,Jeep,1,2.0,156802,4.0,Automatic,Front,4,0,13,7,3,3,False,True,False
5488,394.0,TOYOTA,Sedan,1,2.5,109798,4.0,Automatic,Front,12,0,11,3,3,3,False,True,False
15994,552.0,TOYOTA,Hatchback,0,1.5,2000,4.0,Variator,Front,8,0,13,2,2,3,False,True,False
21953,1185.0,FORD,Microbus,0,2.5,200000,4.0,Manual,Rear,2,1,18,5,1,3,False,False,True
19757,765.0,FORD,Sedan,1,2.0,66196,4.0,Automatic,Front,8,1,10,3,3,3,False,True,False
15837,640.0,FORD,Hatchback,1,2.0,72857,4.0,Automatic,Front,8,0,12,2,3,3,False,True,False
19089,583.0,HYUNDAI,Sedan,1,1.6,77483,4.0,Automatic,Front,4,0,14,3,3,4,False,True,False
8778,836.0,SSANGYONG,Jeep,1,2.0,83424,4.0,Automatic,Front,4,0,15,7,3,5,False,True,False
39201,749.0,HONDA,Jeep,1,2.4,144000,4.0,Tiptronic,4x4,10,0,11,7,4,2,True,False,False
9600,574.0,TOYOTA,Sedan,0,1.3,141000,4.0,Automatic,Front,8,0,17,3,3,3,False,True,False
35344,639.0,HYUNDAI,Jeep,1,2.0,129927,4.0,Automatic,Front,4,0,11,7,3,4,False,True,False
21639,1172.0,LEXUS,Sedan,1,3.5,53467,4.0,Automatic,Front,4,0,14,3,3,3,False,True,False
32377,640.0,HYUNDAI,Jeep,1,2.0,195630,4.0,Automatic,Front,4,0,12,7,3,4,False,True,False
20786,642.0,HYUNDAI,Jeep,1,2.0,139000,4.0,Automatic,Front,4,0,13,7,3,4,False,True,False
22894,586.0,TOYOTA,Sedan,1,1.8,37000,12.0,Automatic,Rear,0,1,11,3,3,3,False,False,True
41397,1172.0,MERCEDES-BENZ,Sedan,1,3.5,190000,6.0,Tiptronic,Rear,8,0,13,3,4,3,False,False,True
12607,501.0,TOYOTA,Hatchback,1,1.5,123000,4.0,Automatic,Front,4,0,11,2,3,3,False,True,False
12074,843.0,HONDA,Hatchback,0,1.5,200000,4.0,Tiptronic,Front,8,0,17,2,4,2,False,True,False
12231,730.0,HYUNDAI,Coupe,1,1.6,42000,4.0,Manual,Front,0,1,9,4,1,4,False,True,False
12617,583.0,HYUNDAI,Sedan,1,1.6,75586,4.0,Automatic,Front,4,0,14,3,3,4,False,True,False
17876,586.0,TOYOTA,Sedan,1,1.8,141000,4.0,Variator,Front,10,0,15,3,2,3,False,True,False
8781,658.0,OPEL,Goods wagon,0,1.3,210000,4.0,Manual,Front,2,1,16,1,1,1,False,True,False
38894,639.0,HYUNDAI,Jeep,1,2.0,147343,4.0,Automatic,Front,4,0,11,7,3,4,False,True,False
7840,765.0,SUBARU,Sedan,0,2.0,112000,4.0,Tiptronic,4x4,2,1,24,3,4,2,True,False,False
18503,730.0,HYUNDAI,Sedan,1,1.6,28332,4.0,Automatic,Front,4,0,9,3,3,4,False,True,False
8154,1018.0,MAZDA,Sedan,0,3.0,220000,6.0,Tiptronic,Front,0,0,22,3,4,2,False,True,False
16935,353.0,LEXUS,Hatchback,1,1.8,94949,4.0,Automatic,Front,0,0,10,2,3,3,False,True,False
5018,475.0,VOLKSWAGEN,Coupe,1,1.4,200000,5.0,Manual,Front,2,0,23,4,1,2,False,True,False
11917,761.0,CHEVROLET,Sedan,1,1.8,120000,4.0,Tiptronic,Front,6,0,15,3,4,3,False,True,False
44134,831.0,SSANGYONG,Jeep,1,1.6,67000,4.0,Automatic,Front,4,0,8,7,3,5,False,True,False
42171,880.0,SSANGYONG,Jeep,1,1.6,74221,4.0,Automatic,Front,4,0,7,7,3,5,False,True,False
9408,994.0,FORD,Goods wagon,0,1.8,121000,4.0,Manual,Front,4,1,17,1,1,3,False,True,False
28225,753.0,TOYOTA,Sedan,0,2.4,126400,4.0,Automatic,Front,12,0,12,3,3,3,False,True,False
32302,1171.0,AUDI,Jeep,1,3.2,182011,6.0,Tiptronic,4x4,12,0,15,7,4,3,True,False,False
15681,641.0,VOLKSWAGEN,Hatchback,0,2.0,10000,4.0,Manual,Front,12,1,15,2,1,2,False,True,False
2587,333.0,SUBARU,Jeep,1,2.0,123472,4.0,Automatic,4x4,0,0,11,7,3,2,True,False,False
4704,1091.0,SUBARU,Universal,0,2.5,267200,4.0,Automatic,4x4,2,0,25,6,3,2,True,False,False
47537,877.0,HYUNDAI,Jeep,1,1.7,60646,4.0,Automatic,Front,4,0,8,7,3,4,False,True,False
14740,552.0,TOYOTA,Hatchback,0,1.5,144000,4.0,Automatic,Front,8,0,13,2,3,3,False,True,False
18240,687.0,HYUNDAI,Sedan,1,1.6,100230,4.0,Automatic,Front,4,0,15,3,3,4,False,True,False
19444,641.0,VOLKSWAGEN,Hatchback,0,2.0,151000,4.0,Tiptronic,Front,8,0,14,2,4,2,False,True,False
19121,583.0,HYUNDAI,Sedan,1,1.6,123593,4.0,Automatic,Front,4,0,14,3,3,4,False,True,False
36692,836.0,BMW,Coupe,1,2.0,94950,4.0,Tiptronic,Rear,12,1,11,4,4,3,False,False,True
16308,503.0,TOYOTA,Hatchback,0,1.5,131200,4.0,Variator,Front,8,0,13,2,2,3,False,True,False
21181,642.0,HYUNDAI,Sedan,1,2.0,118643,4.0,Automatic,Front,4,0,13,3,3,4,False,True,False
7840,872.0,SAAB,Sedan,0,2.2,200000,4.0,Manual,Front,0,1,22,3,1,1,False,True,False
15060,765.0,HYUNDAI,Sedan,1,2.0,143522,4.0,Automatic,Front,4,0,10,3,3,4,False,True,False
20385,779.0,TOYOTA,Jeep,0,2.5,94000,4.0,Tiptronic,4x4,10,0,12,7,4,3,True,False,False
27000,765.0,FORD,Sedan,1,2.0,68700,4.0,Variator,Front,8,0,11,3,2,3,False,True,False
7840,691.0,HONDA,Hatchback,0,1.3,157000,4.0,Variator,Front,2,0,22,2,2,2,False,True,False
15681,1017.0,HYUNDAI,Sedan,0,2.0,38000,4.0,Automatic,Front,8,0,8,3,3,4,False,True,False
6241,1282.0,CHEVROLET,Jeep,1,2.0,60280,4.0,Automatic,Front,4,0,18,7,3,3,False,True,False
39201,517.0,TOYOTA,Sedan,1,3.5,166560,6.0,Automatic,4x4,12,0,11,3,3,3,True,False,False
15681,891.0,HYUNDAI,Sedan,1,2.0,255591,4.0,Automatic,Front,4,0,9,3,3,4,False,True,False
4861,1058.0,MERCEDES-BENZ,Sedan,1,3.5,128202,6.0,Automatic,Rear,12,0,13,3,3,3,False,False,True
20814,642.0,HYUNDAI,Jeep,1,2.0,168462,4.0,Automatic,Front,4,0,13,7,3,4,False,True,False
47989,891.0,HYUNDAI,Sedan,1,2.0,43000,4.0,Automatic,Front,4,0,9,3,3,4,False,True,False
37006,753.0,TOYOTA,Sedan,0,2.4,101000,6.0,Manual,Front,8,0,9,3,1,3,False,True,False
6115,765.0,VOLKSWAGEN,Sedan,0,2.0,290826,4.0,Automatic,Front,6,0,24,3,3,2,False,True,False
3293,1079.0,HYUNDAI,Sedan,1,2.0,47200,4.0,Automatic,Front,12,0,7,3,3,4,False,True,False
36065,1099.0,TOYOTA,Jeep,0,2.7,167000,4.0,Automatic,4x4,8,0,20,7,3,3,True,False,False
14269,1324.0,TOYOTA,Jeep,1,3.3,300366,6.0,Automatic,4x4,12,0,15,7,3,3,True,False,False
3920,353.0,TOYOTA,Hatchback,1,1.8,135042,4.0,Automatic,Front,12,0,10,2,3,3,False,True,False
21012,779.0,TOYOTA,Sedan,1,2.5,111232,4.0,Tiptronic,Front,10,0,12,3,4,3,False,True,False
16308,629.0,NISSAN,Jeep,0,1.6,50260,4.0,Tiptronic,Front,6,0,10,7,4,2,False,True,False
13956,603.0,LEXUS,Jeep,1,3.5,143619,6.0,Automatic,4x4,12,0,10,7,3,3,True,False,False
16308,862.0,SUBARU,Jeep,0,2.5,122000,4.0,Automatic,4x4,0,0,14,7,3,2,True,False,False
10036,639.0,HYUNDAI,Sedan,1,2.0,335782,4.0,Automatic,Front,4,0,11,3,3,4,False,True,False
31361,831.0,HYUNDAI,Jeep,1,2.4,66413,4.0,Tiptronic,Front,12,0,11,7,4,4,False,True,False
16621,586.0,TOYOTA,Hatchback,0,1.8,220800,4.0,Variator,Front,8,0,13,2,2,3,False,True,False
5802,1055.0,MERCEDES-BENZ,Sedan,1,3.5,107800,6.0,Automatic,Rear,12,0,12,3,3,3,False,False,True
17249,585.0,TOYOTA,Minivan,0,1.8,170000,4.0,Automatic,4x4,6,0,15,9,3,3,True,False,False
10349,1268.0,TOYOTA,Hatchback,0,1.5,161200,4.0,Automatic,Front,6,0,13,2,3,3,False,True,False
15825,836.0,HYUNDAI,Coupe,1,2.0,81384,4.0,Automatic,Front,4,0,15,4,3,4,False,True,False
7997,640.0,HYUNDAI,Sedan,1,2.0,82314,4.0,Automatic,Front,4,0,12,3,3,4,False,True,False
34419,1249.0,HYUNDAI,Universal,1,2.5,184189,4.0,Automatic,Front,4,0,8,6,3,4,False,True,False
24123,642.0,HYUNDAI,Jeep,1,2.0,182000,4.0,Automatic,Front,4,0,13,7,3,4,False,True,False
39201,730.0,SSANGYONG,Jeep,1,1.6,60108,4.0,Automatic,Front,4,0,9,7,3,5,False,True,False
15681,585.0,HYUNDAI,Sedan,0,1.8,184874,4.0,Automatic,Front,8,0,12,3,3,4,False,True,False
27504,629.0,HYUNDAI,Sedan,1,1.6,47562,4.0,Automatic,Front,4,0,10,3,3,4,False,True,False
17117,707.0,HYUNDAI,Jeep,1,2.0,191000,4.0,Automatic,Front,4,0,14,7,3,4,False,True,False
20071,640.0,FORD,Hatchback,1,2.0,105000,4.0,Automatic,Front,12,0,12,2,3,3,False,True,False
42102,730.0,SSANGYONG,Jeep,1,1.6,23379,4.0,Automatic,Front,4,0,9,7,3,5,False,True,False
18500,1024.0,HYUNDAI,Universal,1,2.5,222784,4.0,Automatic,Front,4,0,15,6,3,4,False,True,False
17719,781.0,HYUNDAI,Minivan,1,2.5,52600,4.0,Automatic,Front,4,0,13,9,3,4,False,True,False
37633,629.0,SKODA,Sedan,0,1.6,5500,4.0,Automatic,Front,6,0,6,3,3,3,False,True,False
14740,474.0,KIA,Hatchback,0,1.4,140800,4.0,Automatic,Front,0,0,12,2,3,3,False,True,False
24148,934.0,FORD,Jeep,1,2.5,160000,4.0,Variator,4x4,6,0,15,7,2,3,True,False,False
37633,1099.0,TOYOTA,Microbus,0,2.7,190000,4.0,Manual,Rear,2,0,15,5,1,3,False,False,True
5645,1018.0,BMW,Coupe,1,3.0,143950,6.0,Automatic,4x4,12,0,14,4,3,3,True,False,False
9565,397.0,LEXUS,Hatchback,1,1.8,71904,4.0,Automatic,Front,0,0,9,2,3,3,False,True,False
19914,1017.0,HYUNDAI,Sedan,1,2.0,208297,4.0,Automatic,Front,4,0,8,3,3,4,False,True,False
2744,1080.0,CHEVROLET,Sedan,1,3.6,143862,6.0,Automatic,Front,12,0,11,3,3,3,False,True,False
10349,861.0,OPEL,Hatchback,0,1.2,135000,4.0,Manual,Front,3,0,17,2,1,1,False,True,False
4704,1192.0,MAZDA,Sedan,0,2.3,218194,4.0,Automatic,Front,8,0,21,3,3,2,False,True,False
20385,707.0,MITSUBISHI,Jeep,0,2.0,103000,4.0,Tiptronic,4x4,12,0,14,7,4,2,True,False,False
3607,781.0,TOYOTA,Sedan,1,2.5,156518,4.0,Automatic,Front,12,0,13,3,3,3,False,True,False
17249,502.0,MERCEDES-BENZ,Goods wagon,0,1.5,267000,4.0,Manual,Front,10,1,12,1,1,3,False,True,False
29793,641.0,VOLKSWAGEN,Hatchback,1,2.0,181000,4.0,Manual,Front,0,1,11,2,1,2,False,True,False
9095,552.0,MITSUBISHI,Hatchback,0,1.5,59000,4.0,Variator,Front,4,0,19,2,2,2,False,True,False
2274,753.0,CHRYSLER,Sedan,1,2.4,185821,4.0,Automatic,Front,12,0,13,3,3,2,False,True,False
18240,707.0,SSANGYONG,Jeep,1,2.0,114000,4.0,Automatic,Front,4,0,14,7,3,5,False,True,False
36065,1079.0,VOLKSWAGEN,Sedan,1,2.0,68800,4.0,Tiptronic,Front,6,1,7,3,4,2,False,True,False
39559,584.0,HONDA,Sedan,1,1.8,80000,4.0,Automatic,Front,4,0,11,3,3,2,False,True,False
3293,1080.0,CHEVROLET,Jeep,1,3.6,97106,6.0,Automatic,4x4,12,0,11,7,3,3,True,False,False
34980,770.0,HYUNDAI,Jeep,1,1.7,99217,4.0,Automatic,Front,4,0,9,7,3,4,False,True,False
18189,650.0,CHEVROLET,Sedan,0,1.4,100800,4.0,Automatic,Front,12,1,9,3,3,3,False,True,False
7370,975.0,MITSUBISHI,Jeep,0,0.7,150000,4.0,Automatic,4x4,2,1,22,7,3,2,True,False,False
6272,706.0,SUZUKI,Hatchback,0,0.7,128000,3.0,Variator,Front,4,0,14,2,2,2,False,True,False
17249,586.0,HYUNDAI,Sedan,1,1.8,130000,4.0,Automatic,Front,8,0,13,3,3,4,False,True,False
36401,891.0,HYUNDAI,Jeep,1,2.0,146358,4.0,Automatic,Front,4,0,9,7,3,4,False,True,False
15681,1246.0,FORD,Jeep,1,2.3,146000,4.0,Variator,4x4,8,0,17,7,2,3,True,False,False
14113,1058.0,MERCEDES-BENZ,Sedan,1,3.5,130000,4.0,Automatic,4x4,10,0,13,3,3,3,True,False,False
15367,642.0,KIA,Jeep,1,2.0,98000,4.0,Automatic,Front,4,0,13,7,3,3,False,True,False
16308,531.0,HYUNDAI,Sedan,1,1.6,165294,4.0,Automatic,Front,4,0,13,3,3,4,False,True,False
21639,639.0,MITSUBISHI,Jeep,0,2.0,82000,4.0,Automatic,4x4,8,0,11,7,3,2,True,False,False
27541,639.0,HYUNDAI,Jeep,1,2.0,8782,4.0,Automatic,Front,4,0,11,7,3,4,False,True,False
6272,1280.0,SUBARU,Universal,0,2.0,202000,4.0,Tiptronic,4x4,2,1,25,6,4,2,True,False,False
11917,552.0,TOYOTA,Hatchback,0,1.5,183000,4.0,Automatic,Front,5,0,17,2,3,3,False,True,False
10349,765.0,HYUNDAI,Sedan,1,2.0,77418,4.0,Automatic,Front,4,0,10,3,3,4,False,True,False
8000,764.0,HONDA,Jeep,0,2.0,170000,4.0,Manual,4x4,4,0,25,7,1,2,True,False,False
14542,836.0,HYUNDAI,Sedan,1,2.0,104259,4.0,Automatic,Front,4,0,15,3,3,4,False,True,False
13485,765.0,FORD,Sedan,0,2.0,145000,4.0,Automatic,Front,8,0,12,3,3,3,False,True,False
6586,259.0,CHEVROLET,Hatchback,1,1.4,112123,4.0,Automatic,Front,0,0,11,2,3,3,False,True,False
8781,353.0,TOYOTA,Hatchback,0,1.8,198000,4.0,Automatic,Front,12,0,10,2,3,3,False,True,False
23207,836.0,HYUNDAI,Jeep,1,2.0,98713,4.0,Automatic,Front,4,0,15,7,3,4,False,True,False
21326,730.0,MINI,Hatchback,1,1.6,26000,4.0,Automatic,4x4,12,1,9,2,3,3,True,False,False
44865,891.0,CHEVROLET,Jeep,1,2.0,70922,4.0,Automatic,Front,4,0,9,7,3,3,False,True,False
18503,730.0,HYUNDAI,Sedan,1,1.6,29864,4.0,Automatic,Front,4,0,9,3,3,4,False,True,False
16621,753.0,KIA,Sedan,1,2.4,138000,4.0,Tiptronic,Front,12,0,13,3,4,3,False,True,False
18817,552.0,TOYOTA,Hatchback,0,1.5,108000,4.0,Variator,Front,10,0,13,2,2,3,False,True,False
17092,503.0,TOYOTA,Sedan,0,1.5,108480,4.0,Automatic,Front,8,0,13,3,3,3,False,True,False
26306,1091.0,HYUNDAI,Universal,1,2.5,199596,4.0,Automatic,Front,4,0,9,6,3,4,False,True,False
10976,1268.0,TOYOTA,Hatchback,0,1.5,0,4.0,Variator,Front,2,0,13,2,2,3,False,True,False
11133,707.0,KIA,Sedan,1,2.0,51425,4.0,Automatic,Front,4,0,14,3,3,3,False,True,False
13485,645.0,TOYOTA,Sedan,0,1.8,281600,6.0,Automatic,Front,8,0,14,3,3,3,False,True,False
31361,586.0,MERCEDES-BENZ,Sedan,1,1.8,150000,4.0,Automatic,Rear,12,1,11,3,3,3,False,False,True
17249,765.0,HYUNDAI,Hatchback,1,2.0,73335,4.0,Automatic,Front,8,0,10,2,3,4,False,True,False
25089,585.0,TOYOTA,Hatchback,0,1.8,65649,4.0,Variator,Front,9,0,12,2,2,3,False,True,False
10349,1018.0,BMW,Jeep,1,3.0,332243,6.0,Automatic,4x4,0,0,14,7,3,3,True,False,False
18189,531.0,NISSAN,Jeep,1,1.6,195200,4.0,Tiptronic,Front,8,1,13,7,4,2,False,True,False
18500,707.0,HYUNDAI,Coupe,1,2.0,168315,4.0,Automatic,Front,4,0,14,4,3,4,False,True,False
16935,583.0,NISSAN,Jeep,1,1.6,90102,4.0,Tiptronic,Front,8,1,14,7,4,2,False,True,False
16621,1172.0,MERCEDES-BENZ,Sedan,1,3.5,119379,6.0,Automatic,4x4,12,0,14,3,3,3,True,False,False
23364,442.0,CHEVROLET,Sedan,0,1.8,39187,4.0,Automatic,Front,8,0,8,3,3,3,False,True,False
14740,586.0,TOYOTA,Sedan,0,1.8,165000,4.0,Variator,Front,6,0,15,3,2,3,False,True,False
6272,905.5,MERCEDES-BENZ,Coupe,0,2.3,236687,4.0,Manual,Rear,2,0,24,4,1,3,False,False,True
4391,1018.0,BMW,Jeep,1,3.0,143134,6.0,Automatic,4x4,12,0,14,7,3,3,True,False,False
31047,836.0,AUDI,Coupe,1,2.0,78400,4.0,Tiptronic,4x4,8,1,12,4,4,3,True,False,False
23408,836.0,HYUNDAI,Jeep,1,2.0,177719,4.0,Automatic,Front,4,0,15,7,3,4,False,True,False
11290,552.0,TOYOTA,Hatchback,0,1.5,199840,4.0,Variator,Front,6,0,19,2,2,3,False,True,False
8000,1031.0,NISSAN,Hatchback,0,1.2,58000,3.0,Automatic,Front,2,0,12,2,3,2,False,True,False
7840,574.0,HONDA,Sedan,0,1.3,230000,4.0,Variator,Front,6,0,20,3,2,2,False,True,False
12231,764.0,HONDA,Jeep,0,2.0,150000,4.0,Automatic,4x4,4,0,23,7,3,2,True,False,False
42171,639.0,HYUNDAI,Jeep,1,2.0,177523,4.0,Automatic,Front,4,0,11,7,3,4,False,True,False
34340,1292.0,KIA,Sedan,1,3.0,27812,6.0,Automatic,Front,4,0,9,3,3,3,False,True,False
13956,1327.0,TOYOTA,Sedan,1,2.5,56173,4.0,Automatic,Front,12,0,7,3,3,3,False,True,False
18817,586.0,TOYOTA,Sedan,1,1.8,136000,4.0,Tiptronic,Rear,12,0,12,3,4,3,False,False,True
15681,891.0,HYUNDAI,Sedan,1,2.0,272772,4.0,Automatic,Front,4,0,9,3,3,4,False,True,False
16621,586.0,TOYOTA,Hatchback,1,1.8,164000,4.0,Automatic,Front,10,0,15,2,3,3,False,True,False
21953,1054.0,MERCEDES-BENZ,Minivan,0,2.2,0,4.0,Manual,Front,4,1,21,9,1,3,False,True,False
15060,765.0,HYUNDAI,Sedan,1,2.0,145744,4.0,Automatic,Front,4,0,10,3,3,4,False,True,False
17500,1503.0,MERCEDES-BENZ,Sedan,0,1.8,48000,4.0,Tiptronic,Rear,6,0,12,3,4,3,False,False,True
44545,770.0,HYUNDAI,Jeep,1,1.7,56331,4.0,Automatic,Front,4,0,9,7,3,4,False,True,False
